age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,target,_pdays_followup,_pdays_recent
52,blue-collar,married,basic.4y,unknown,no,no,cellular,nov,tue,98,0,0,nonexistent,-0.1,93.94,-41.28,4.04,5065.9,0,False,False
37,technician,single,professional.course,no,yes,no,telephone,jul,mon,232,2,0,nonexistent,1.4,95.32,-41.71,5.16,5484.27,0,False,False
41,blue-collar,married,high.school,unknown,unknown,unknown,telephone,may,wed,638,3,0,nonexistent,1.1,91.73,-36.69,4.8,5398.64,0,False,False
27,admin.,married,university.degree,no,no,no,telephone,may,fri,2453,3,2,nonexistent,1.1,92.61,-48.39,4.81,5197.69,0,False,False
39,admin.,married,high.school,no,no,no,telephone,may,tue,1597,0,1,nonexistent,1.1,97.67,-48.52,4.55,4819.75,0,False,False
22,admin.,single,university.degree,no,yes,no,cellular,apr,wed,72,7,0,nonexistent,-1.8,92.51,-47.0,1.47,5292.86,0,False,False
39,services,married,basic.9y,no,yes,no,cellular,jul,thu,2157,0,4,failure,1.4,91.81,-28.33,0.74,4852.52,0,False,False
30,admin.,single,high.school,no,no,no,cellular,aug,mon,1893,2,6,nonexistent,1.4,95.07,-42.53,2.42,5280.46,0,False,False
44,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,173,2,0,nonexistent,1.4,93.81,-37.54,4.78,5128.76,0,False,False
30,admin.,single,university.degree,no,no,no,telephone,jun,fri,161,0,4,success,1.4,98.04,-45.06,3.56,5140.94,0,False,False
43,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,mon,4107,5,5,nonexistent,1.4,97.75,-43.46,3.84,4862.61,1,False,False
27,admin.,married,high.school,no,no,no,cellular,nov,mon,113,0,2,failure,-3.4,88.66,-30.61,0.73,5253.32,0,False,True
37,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,508,0,0,nonexistent,-1.8,96.6,-45.5,1.35,4854.34,1,False,False
44,management,married,university.degree,no,yes,no,cellular,may,fri,3426,0,4,failure,-1.8,97.23,-28.28,1.12,5035.19,1,False,False
63,retired,married,basic.9y,unknown,unknown,no,cellular,jun,thu,106,29,0,nonexistent,1.1,90.7,-35.67,4.92,4983.35,0,False,False
29,blue-collar,married,high.school,no,no,no,telephone,may,thu,11,1,0,nonexistent,1.1,91.92,-36.61,4.67,5263.67,0,False,False
39,entrepreneur,divorced,university.degree,unknown,yes,no,telephone,may,fri,287,2,0,nonexistent,1.1,94.55,-34.9,4.99,5383.06,0,False,False
56,management,married,university.degree,no,no,no,telephone,may,thu,784,1,0,nonexistent,1.1,95.68,-37.71,4.84,5315.58,0,False,False
46,admin.,married,high.school,no,no,no,telephone,may,wed,279,1,0,nonexistent,1.1,94.27,-34.79,5.09,5450.55,0,False,False
48,technician,married,professional.course,no,no,no,cellular,aug,mon,439,2,0,nonexistent,1.4,95.31,-37.43,4.96,5431.99,0,False,False
57,technician,married,professional.course,no,yes,no,cellular,nov,fri,99,1,0,nonexistent,-0.1,94.97,-41.45,4.18,5351.67,0,False,False
47,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,1900,1,0,failure,1.4,94.88,-30.78,2.56,5175.2,0,False,False
45,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,2316,2,0,success,1.1,96.82,-33.47,4.33,4999.97,0,False,False
41,technician,married,university.degree,no,yes,no,cellular,aug,thu,144,1,0,nonexistent,1.4,92.97,-35.99,5.08,5060.8,0,False,False
47,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,279,2,6,failure,1.1,98.01,-39.03,3.65,4859.17,0,False,False
36,self-employed,single,university.degree,no,no,yes,cellular,may,fri,99,1,0,nonexistent,-1.8,97.25,-47.17,1.31,5323.46,0,False,False
59,admin.,single,university.degree,no,no,no,cellular,aug,thu,1096,2,2,failure,1.4,90.41,-41.54,4.8,4800.69,0,False,False
47,self-employed,married,basic.9y,unknown,yes,no,telephone,may,fri,190,7,0,nonexistent,1.1,90.04,-36.54,5.0,5294.82,0,False,False
36,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,94,2,0,nonexistent,-1.8,95.3,-47.26,1.39,5308.16,0,False,False
29,technician,single,high.school,no,yes,no,cellular,apr,fri,605,1,1,failure,-1.8,97.17,-48.56,1.41,5180.68,0,False,False
62,retired,married,university.degree,no,yes,no,cellular,dec,wed,267,1,1,success,-3.0,94.84,-31.81,0.73,4993.35,1,False,True
30,unemployed,divorced,basic.6y,unknown,no,unknown,cellular,jul,mon,2540,8,2,failure,-3.4,97.03,-41.74,1.21,5259.54,1,False,False
49,blue-collar,married,professional.course,no,no,no,cellular,aug,fri,146,0,0,nonexistent,1.4,96.52,-37.03,4.83,5133.99,0,False,False
45,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,275,2,0,nonexistent,1.1,95.49,-35.27,4.77,5289.62,0,False,False
29,services,single,high.school,no,yes,no,telephone,jun,thu,1880,1,5,success,1.4,94.6,-30.94,1.85,5445.58,0,False,False
28,admin.,single,university.degree,no,no,no,cellular,may,thu,198,0,0,nonexistent,-1.8,95.58,-44.21,1.29,4935.92,0,False,False
28,services,single,high.school,no,yes,no,cellular,may,thu,171,2,0,nonexistent,-1.8,90.38,-44.81,1.32,5073.6,0,False,False
50,admin.,married,university.degree,no,yes,no,cellular,aug,thu,690,2,5,success,1.4,93.38,-35.73,2.18,5403.4,0,False,False
51,technician,married,high.school,no,yes,no,telephone,may,wed,458,1,2,failure,1.1,89.58,-50.23,3.19,5079.67,0,False,False
30,services,divorced,basic.9y,no,no,no,telephone,jun,fri,4408,2,5,nonexistent,1.4,97.83,-32.59,2.56,4983.84,0,False,False
88,blue-collar,single,university.degree,no,no,yes,cellular,jul,mon,383,16,0,nonexistent,1.4,90.16,-44.15,5.02,5337.89,0,False,False
23,management,divorced,basic.4y,unknown,yes,no,telephone,dec,fri,2030,52,1,failure,1.4,97.89,-28.5,1.2,5229.36,1,False,False
36,blue-collar,married,high.school,unknown,yes,no,cellular,may,thu,67,1,1,failure,-1.8,95.95,-48.04,1.27,5246.97,0,False,False
32,technician,married,unknown,no,yes,no,cellular,nov,tue,144,1,4,success,-1.1,91.63,-50.29,1.05,4750.16,0,False,True
33,management,divorced,university.degree,no,no,yes,cellular,aug,mon,113,7,0,nonexistent,1.4,94.28,-37.14,5.05,5452.9,0,False,False
43,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,30,5,0,nonexistent,1.4,91.66,-42.52,4.93,5369.25,0,False,False
30,services,divorced,high.school,no,yes,no,cellular,jul,wed,175,1,0,nonexistent,1.4,93.54,-43.29,5.16,5160.13,0,False,False
26,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,2409,1,2,success,-1.8,96.11,-48.85,2.71,4835.5,0,False,False
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,3639,2,4,nonexistent,1.4,89.17,-27.94,3.03,5078.09,0,False,False
47,housemaid,single,unknown,no,no,yes,telephone,jun,tue,4086,1,3,success,1.4,94.32,-36.89,4.42,4921.49,0,False,False
29,management,single,university.degree,no,yes,no,cellular,jul,mon,95,0,0,nonexistent,1.4,98.42,-41.8,4.78,5060.8,0,False,False
52,services,divorced,high.school,no,no,no,cellular,oct,wed,264,0,1,failure,-1.1,97.72,-49.89,1.05,4928.85,0,False,False
37,admin.,married,university.degree,no,no,no,cellular,nov,wed,146,1,0,nonexistent,-0.1,89.37,-40.44,3.94,5346.47,0,False,False
35,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,apr,fri,770,1,4,success,-1.8,90.48,-36.38,0.76,4997.9,0,False,False
32,admin.,married,high.school,no,no,no,cellular,jul,wed,3202,1,2,failure,1.4,91.59,-49.81,0.85,5033.65,0,False,True
38,technician,married,high.school,no,no,no,cellular,aug,tue,112,1,0,nonexistent,1.4,89.42,-37.79,4.93,5322.2,0,False,False
63,retired,married,basic.4y,no,yes,no,cellular,mar,tue,194,1,0,nonexistent,-1.8,89.82,-36.19,0.64,5239.1,0,False,False
27,admin.,single,professional.course,no,yes,yes,telephone,jun,fri,136,0,0,nonexistent,1.4,98.62,-40.08,5.09,5290.83,0,False,False
44,admin.,married,high.school,no,yes,no,telephone,may,wed,98,4,0,nonexistent,1.1,98.03,-36.94,4.76,5035.26,0,False,False
32,management,married,university.degree,no,no,no,cellular,nov,fri,4561,1,1,nonexistent,-0.1,92.91,-38.23,3.37,5223.57,0,False,False
39,entrepreneur,married,basic.6y,no,no,no,cellular,jun,wed,829,1,0,nonexistent,-2.9,94.17,-42.39,1.31,5203.1,1,False,False
26,admin.,single,university.degree,no,no,yes,cellular,may,wed,233,1,0,nonexistent,-1.8,94.37,-47.21,1.34,5170.48,0,False,False
28,blue-collar,single,university.degree,no,unknown,unknown,cellular,sep,thu,208,1,5,failure,-1.1,89.11,-31.59,2.45,4851.42,1,False,False
34,blue-collar,married,high.school,unknown,no,no,cellular,may,tue,2129,4,1,failure,-1.8,95.04,-36.74,4.88,5365.41,0,False,False
26,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,203,1,0,nonexistent,-1.8,89.54,-48.27,1.36,5226.57,0,False,False
45,admin.,single,high.school,no,yes,no,telephone,nov,wed,197,2,1,failure,-0.1,96.64,-43.05,3.91,4972.38,0,False,False
52,technician,married,professional.course,no,yes,no,cellular,aug,tue,118,0,0,nonexistent,1.4,89.89,-37.32,4.88,5123.53,0,False,False
30,admin.,single,high.school,no,no,no,cellular,nov,fri,1705,2,0,failure,-0.1,91.94,-26.75,1.81,5287.94,0,False,False
38,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,76,5,0,nonexistent,1.1,98.31,-35.59,4.86,5320.77,0,False,False
36,management,married,university.degree,no,no,no,cellular,nov,wed,140,1,0,nonexistent,-0.1,95.25,-42.29,4.19,5065.9,0,False,False
33,technician,single,high.school,no,yes,no,cellular,aug,mon,108,0,0,nonexistent,1.4,88.86,-36.71,4.99,5463.36,0,False,False
33,management,single,unknown,no,unknown,unknown,telephone,jun,wed,497,3,0,nonexistent,1.4,96.73,-40.33,5.11,5029.43,0,False,False
39,services,married,high.school,unknown,no,no,telephone,jun,thu,436,0,0,nonexistent,1.4,91.72,-41.67,5.01,5008.51,0,False,False
50,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,2492,1,2,success,1.4,98.08,-36.92,3.03,5144.98,0,False,False
38,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,301,1,0,nonexistent,1.4,92.04,-34.29,4.91,5097.39,0,False,False
56,services,married,basic.6y,no,no,no,telephone,may,thu,2443,2,0,success,1.1,91.71,-46.99,1.17,4961.19,0,True,False
25,technician,single,university.degree,no,yes,no,cellular,aug,thu,238,3,5,failure,-1.7,93.65,-36.38,0.92,4906.74,0,False,False
60,admin.,married,unknown,no,yes,yes,cellular,sep,mon,269,3,1,success,-3.4,90.71,-28.78,0.78,5012.48,1,False,True
47,admin.,married,university.degree,unknown,yes,no,cellular,jul,mon,236,7,0,nonexistent,1.4,90.72,-43.12,4.96,5034.66,0,False,False
28,admin.,single,university.degree,no,yes,no,cellular,aug,wed,131,0,0,nonexistent,1.4,91.1,-35.19,4.86,5123.53,0,False,False
58,admin.,married,basic.4y,unknown,yes,no,cellular,jul,thu,133,0,0,nonexistent,1.4,91.66,-41.03,5.0,4998.06,0,False,False
49,entrepreneur,divorced,university.degree,unknown,no,no,telephone,jun,mon,1112,1,6,success,1.4,93.35,-40.76,2.98,5127.69,0,False,False
51,management,married,university.degree,no,yes,no,cellular,oct,thu,3581,2,1,success,-3.4,94.31,-40.86,3.31,5245.19,1,False,False
36,housemaid,married,high.school,no,yes,no,cellular,jul,wed,320,4,0,nonexistent,1.4,89.69,-44.1,4.72,5479.04,0,False,False
25,blue-collar,single,professional.course,no,no,unknown,cellular,nov,thu,72,24,1,failure,-1.8,92.52,-46.8,1.23,5165.38,1,False,False
23,management,married,unknown,no,no,no,cellular,mar,fri,88,5,0,nonexistent,-1.8,91.07,-48.6,1.54,5083.8,0,False,False
30,technician,married,university.degree,no,yes,no,cellular,aug,fri,76,1,0,nonexistent,1.4,91.94,-35.37,4.92,5400.62,0,False,False
34,admin.,single,high.school,no,yes,no,cellular,apr,fri,134,0,0,nonexistent,-1.8,93.72,-47.38,1.38,5144.99,0,False,False
51,technician,married,professional.course,no,no,no,cellular,apr,fri,89,0,0,nonexistent,-1.8,88.6,-45.78,1.46,4930.82,0,False,False
25,technician,single,university.degree,no,yes,yes,cellular,jul,tue,455,1,6,success,-2.9,88.28,-50.06,0.86,5202.19,0,False,False
52,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,thu,100,1,1,failure,-1.8,92.79,-47.0,1.46,5027.71,0,False,False
27,admin.,married,university.degree,no,no,no,cellular,apr,thu,117,2,1,failure,-1.8,97.54,-46.58,1.42,5165.38,0,False,False
69,services,unknown,basic.4y,yes,unknown,no,cellular,oct,fri,4628,10,2,failure,-1.8,97.43,-32.54,4.0,5176.54,0,False,False
34,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,4453,1,0,nonexistent,-1.8,94.95,-48.34,1.06,4977.43,1,False,False
40,services,married,high.school,no,no,no,telephone,may,fri,893,2,4,success,1.1,96.96,-46.09,3.78,5001.1,0,False,False
25,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,87,6,0,nonexistent,-1.8,94.37,-44.25,1.27,5094.0,0,False,False
46,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,219,0,0,nonexistent,1.1,93.9,-34.79,4.93,5424.59,0,False,False
46,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,87,0,1,failure,-0.1,94.13,-41.74,4.14,5325.69,0,False,False
36,services,married,high.school,unknown,no,no,telephone,may,mon,420,1,0,nonexistent,1.1,95.21,-37.49,5.06,5294.82,0,False,False
35,management,married,high.school,unknown,yes,no,cellular,nov,thu,75,0,0,nonexistent,-0.1,90.59,-40.9,4.19,5232.17,0,False,False
24,admin.,single,university.degree,no,no,no,cellular,sep,thu,298,1,1,failure,-1.1,93.72,-36.71,0.87,4799.8,1,False,False
46,entrepreneur,married,university.degree,no,yes,no,telephone,may,thu,425,0,0,nonexistent,1.1,98.59,-34.79,4.86,5159.85,0,False,False
34,admin.,single,university.degree,no,no,no,cellular,nov,fri,218,3,0,nonexistent,-0.1,93.66,-39.9,4.13,5019.14,0,False,False
44,blue-collar,single,basic.4y,no,yes,no,telephone,may,tue,1819,2,2,success,-1.8,93.62,-39.43,1.02,4982.1,0,False,False
35,technician,single,university.degree,no,yes,yes,telephone,jun,tue,824,1,4,success,1.4,90.47,-31.14,2.3,5426.49,0,False,False
40,technician,single,professional.course,no,no,no,telephone,jul,thu,204,0,0,nonexistent,1.4,91.85,-44.1,5.12,5452.9,0,False,False
24,blue-collar,single,high.school,no,yes,no,cellular,may,fri,817,2,0,nonexistent,-1.8,89.08,-44.86,1.26,5308.16,1,False,False
49,technician,married,professional.course,no,no,no,telephone,jun,thu,152,1,0,nonexistent,1.4,92.95,-43.43,4.8,5322.2,0,False,False
39,housemaid,married,basic.4y,unknown,no,no,cellular,aug,thu,102,1,0,nonexistent,1.4,91.01,-36.49,4.91,5369.25,0,False,False
39,technician,married,professional.course,no,no,no,cellular,may,tue,184,1,0,nonexistent,-1.8,95.21,-44.02,1.29,5104.19,0,False,False
36,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,2612,2,0,success,1.4,92.22,-38.87,3.3,4838.54,0,False,False
25,unemployed,single,basic.6y,unknown,no,no,telephone,jun,tue,1095,2,0,failure,1.1,91.42,-31.31,1.21,4905.17,0,False,False
34,entrepreneur,married,basic.6y,no,no,no,telephone,jun,mon,108,4,0,nonexistent,1.4,92.0,-39.96,4.85,5196.73,0,False,False
23,retired,single,basic.9y,no,yes,unknown,cellular,jun,fri,166,53,0,nonexistent,1.1,92.96,-37.12,4.93,5159.85,1,False,False
25,entrepreneur,married,professional.course,no,no,no,telephone,may,fri,78,10,2,failure,-1.8,88.52,-44.9,1.26,4986.91,0,False,False
35,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,237,3,0,nonexistent,1.4,92.5,-34.76,4.9,5201.95,0,False,False
42,entrepreneur,married,basic.4y,unknown,yes,no,cellular,jul,thu,276,1,0,nonexistent,1.4,98.61,-44.36,5.15,4987.6,0,False,False
28,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,wed,4108,0,6,nonexistent,1.1,95.19,-44.56,3.17,5107.41,0,False,False
56,admin.,divorced,university.degree,no,no,no,cellular,jul,tue,3477,0,6,success,1.4,90.0,-34.92,3.38,4765.43,0,False,False
30,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,4896,1,3,failure,-1.8,93.62,-43.35,4.68,5059.15,0,False,False
89,entrepreneur,married,high.school,unknown,yes,unknown,telephone,jun,tue,202,39,0,nonexistent,1.4,94.08,-40.25,4.8,5107.85,0,False,False
49,technician,married,professional.course,no,no,no,cellular,jul,tue,278,1,1,failure,-1.7,92.42,-39.05,0.9,5011.56,0,False,False
59,management,married,university.degree,no,no,no,cellular,aug,tue,155,1,0,nonexistent,-2.9,92.56,-30.52,0.9,5040.66,0,False,False
43,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,wed,1880,4,0,nonexistent,1.4,92.69,-43.93,4.94,5086.94,1,False,False
54,management,single,basic.4y,no,no,no,telephone,jun,wed,194,4,0,nonexistent,1.4,91.53,-40.88,4.89,5149.67,0,False,False
37,technician,single,university.degree,no,no,no,cellular,aug,wed,3365,0,6,nonexistent,1.4,95.25,-34.36,2.55,4750.05,0,False,False
30,self-employed,married,basic.9y,no,no,no,cellular,may,wed,310,1,1,failure,-1.8,88.43,-46.1,1.26,5119.49,0,False,False
58,management,married,basic.9y,unknown,yes,no,telephone,jun,mon,998,4,6,failure,1.4,97.03,-27.88,4.3,4951.33,0,False,False
30,services,single,basic.9y,unknown,yes,no,cellular,nov,fri,3929,2,1,success,-0.1,91.13,-38.88,3.69,4854.0,0,False,False
54,admin.,married,basic.9y,no,yes,no,cellular,apr,wed,440,2,0,nonexistent,-1.8,93.54,-46.95,1.42,4890.03,0,False,False
30,admin.,single,basic.9y,no,yes,no,telephone,may,mon,89,2,0,nonexistent,1.1,90.42,-37.85,4.69,5196.19,0,False,False
41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,209,0,0,nonexistent,1.4,90.78,-42.88,5.1,5343.11,0,False,False
36,admin.,married,university.degree,no,yes,no,cellular,aug,thu,56,4,0,nonexistent,1.4,94.37,-35.34,5.08,5332.66,0,False,False
33,technician,married,university.degree,unknown,yes,no,cellular,aug,tue,726,3,0,nonexistent,1.4,96.99,-34.61,4.71,5228.1,0,False,False
22,technician,single,basic.9y,no,no,no,telephone,jul,thu,79,1,0,nonexistent,1.4,89.22,-44.49,4.93,5369.25,0,False,False
31,blue-collar,single,basic.9y,unknown,unknown,unknown,cellular,nov,thu,3628,2,4,nonexistent,-0.1,90.32,-29.9,3.17,5332.55,0,False,False
26,blue-collar,single,basic.6y,no,no,no,cellular,may,wed,895,2,0,nonexistent,-1.8,97.35,-47.26,1.29,4971.62,1,False,False
43,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,739,1,2,nonexistent,1.1,94.68,-35.15,2.04,5298.74,0,False,False
36,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,8,1,0,nonexistent,-1.8,89.81,-48.37,1.44,5022.61,0,False,False
51,unemployed,married,high.school,no,no,no,cellular,sep,wed,2058,1,2,failure,-3.4,95.68,-41.72,2.54,4796.08,1,False,False
30,unemployed,married,professional.course,no,yes,no,cellular,may,tue,32,1,0,nonexistent,-1.8,90.84,-45.87,1.24,5129.69,0,False,False
23,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,191,0,0,nonexistent,-1.8,97.44,-44.81,1.32,4864.54,0,False,False
21,services,single,unknown,no,unknown,yes,telephone,nov,tue,396,33,0,failure,1.4,90.46,-47.23,4.18,5152.95,0,False,False
34,admin.,single,high.school,no,yes,yes,cellular,apr,tue,371,1,4,success,-1.8,94.53,-44.93,3.02,5087.5,1,False,False
40,technician,married,professional.course,no,yes,no,cellular,aug,tue,107,2,0,nonexistent,1.4,94.0,-36.17,4.94,4982.37,0,False,False
41,services,divorced,high.school,no,no,no,telephone,jun,fri,162,2,0,nonexistent,1.4,93.8,-43.05,4.85,5280.38,0,False,False
29,admin.,single,university.degree,no,yes,no,cellular,oct,thu,97,0,0,nonexistent,-3.4,91.41,-28.02,0.76,4932.2,0,False,False
56,admin.,single,university.degree,no,no,yes,cellular,apr,thu,158,0,1,failure,-1.8,95.15,-33.9,0.63,5168.97,0,False,False
52,admin.,single,high.school,no,no,no,telephone,jun,thu,4021,1,4,failure,1.4,93.25,-37.89,4.09,5196.42,0,False,False
54,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,108,1,0,nonexistent,-0.1,88.54,-43.8,4.19,5315.3,0,False,False
30,unemployed,single,university.degree,no,yes,no,cellular,may,wed,50,1,0,nonexistent,-1.8,88.24,-45.13,1.25,4997.11,0,False,False
36,technician,married,high.school,no,no,no,telephone,jun,fri,54,3,0,nonexistent,1.4,95.12,-42.76,5.19,5128.76,0,False,False
35,management,single,basic.9y,no,no,no,cellular,oct,thu,135,1,0,nonexistent,-3.4,92.61,-27.03,0.77,4811.78,1,False,False
40,housemaid,married,unknown,unknown,yes,no,telephone,jun,wed,2452,4,4,failure,1.4,96.18,-35.38,2.9,5252.69,0,False,False
22,services,single,high.school,no,no,no,cellular,jun,wed,2816,0,1,nonexistent,-2.9,89.36,-48.55,4.07,5268.11,0,False,False
34,unemployed,married,university.degree,no,yes,yes,cellular,aug,fri,78,0,0,nonexistent,1.4,93.07,-36.2,4.8,5400.62,0,False,False
27,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,mon,146,3,0,nonexistent,1.4,98.33,-41.33,4.92,5165.36,0,False,False
34,admin.,married,university.degree,unknown,no,no,cellular,nov,mon,73,0,1,failure,-0.1,88.72,-42.16,4.33,5221.77,0,False,False
37,technician,married,university.degree,no,unknown,unknown,cellular,sep,thu,1329,1,0,nonexistent,-1.1,94.66,-39.03,0.89,4904.03,1,False,False
50,technician,single,basic.4y,unknown,yes,no,cellular,jul,tue,91,5,0,nonexistent,1.4,97.95,-41.2,4.97,5212.41,0,False,False
